subjectid,gender,height,weight,handedness,age,race,height_tercile,age_tercile
25272,female,167.3,68,right,22,white,1,1
25277,female,168.9,71.5,right,18,white,2,1
25280,female,152.9,49.9,right,18,white,1,1
25281,female,160.2,52.3,either,18,white,1,1
25282,female,176.4,74,right,36,white,3,3
25286,female,164.8,75,right,49,black,1,3
25293,female,158.7,60.4,right,52,black,1,3
25294,female,149.2,43,right,22,black,1,1
25295,female,156.7,75,right,29,native_american,1,2
25296,female,156.3,71.6,right,27,black,1,2
25300,female,166.3,72.3,right,41,black,1,3
25306,female,161.7,76.5,right,19,hispanic,1,1
25307,female,168.3,66,right,21,black,2,1
25313,female,163.6,60,right,21,white,1,1
25318,female,162.8,69.5,right,21,hispanic,1,1
25319,female,153.6,63.7,right,20,hispanic,1,1
25321,female,153,60.2,right,18,white,1,1
25322,female,167.8,81.5,right,19,white,2,1
25323,female,168.2,77.3,right,19,black,2,1
25324,female,158.5,53.7,right,25,black,1,2
25326,female,158.8,67.2,right,29,white,1,2
25328,female,171.8,69.8,right,20,black,2,1
25330,female,165.5,80.9,right,19,white,1,1
25335,female,170.5,72.2,right,23,black,2,1
25337,female,160.8,63,right,20,white,1,1
25338,female,160.7,65.4,left,21,black,1,1
25339,female,149,48.4,right,21,white,1,1
25341,female,156.3,65.3,right,18,hispanic,1,1
25342,female,167.7,66.9,right,19,black,2,1
25343,female,161.5,66.8,right,22,hispanic,1,1
25344,female,157,67.2,right,18,black,1,1
25349,female,156.3,59.7,right,26,white,1,2
25352,female,162.7,65.8,right,30,black,1,2
25353,female,174.3,65.7,right,29,black,2,2
25356,female,163.5,68.1,right,54,black,1,3
25359,female,169.9,89.4,right,27,black,2,2
25360,female,150.3,64.3,right,21,black,1,1
25361,female,163.7,85.7,right,37,white,1,3
25363,female,154.4,56,right,23,black,1,1
25365,female,149.3,61.3,right,18,white,1,1
25366,female,164.5,66.2,right,18,white,1,1
25367,female,170.7,71.9,right,19,white,2,1
25368,female,161.1,58.6,right,19,white,1,1
25370,female,154.3,57.6,right,19,white,1,1
25372,female,160.4,56,right,19,white,1,1
25374,female,158.8,61.6,right,34,hispanic,1,3
25378,female,154.3,53.3,right,18,white,1,1
25379,female,163,67.8,right,29,white,1,2
25382,female,167.4,77.6,right,20,black,1,1
25383,female,156,65.8,left,19,white,1,1
25384,female,162,66.6,right,18,hispanic,1,1
25385,female,161.3,54.9,right,19,hispanic,1,1
25388,female,154.1,53.9,right,23,hispanic,1,1
25390,female,159.5,81.4,right,28,black,1,2
25392,female,160,61.1,right,21,white,1,1
25395,female,169,77.7,right,20,white,2,1
25400,female,161.2,72.5,right,18,white,1,1
25402,female,155.9,66.4,right,39,white,1,3
25408,female,167.8,80.6,right,20,white,2,1
25409,female,160.8,52.2,left,23,white,1,1
25410,female,155.9,47.8,right,20,white,1,1
25417,female,168.3,84.5,right,29,white,2,2
25427,female,158.6,68.5,right,18,hispanic,1,1
25429,female,164.6,64.6,right,18,white,1,1
25431,female,165.6,67.9,right,18,black,1,1
25432,female,151.5,50.9,right,19,white,1,1
25435,female,175.4,74.5,right,24,white,2,2
25437,female,169.9,67,right,23,white,2,1
25440,female,157.3,57.3,right,41,white,1,3
25445,female,165.7,59.7,right,23,white,1,1
25446,female,165.5,66.5,right,24,white,1,2
25457,female,150.2,50.5,right,24,asian,1,2
25458,female,165.3,74.9,right,28,white,1,2
25462,female,163.3,75.6,left,18,white,1,1
25467,female,158.5,63.4,left,24,asian,1,2
25472,female,163.2,76.8,right,19,white,1,1
25474,female,161.6,80.4,right,20,white,1,1
25476,female,167,76.2,right,32,white,1,3
25477,female,163.2,52.6,right,31,white,1,2
25479,female,164.8,65.3,right,41,black,1,3
25482,female,157.6,72.6,right,42,black,1,3
25487,female,160.6,55.7,right,31,white,1,2
25489,female,165.2,59.9,right,27,white,1,2
25495,female,162.5,75.9,right,24,white,1,2
25500,female,159.8,60.7,right,28,white,1,2
25501,female,161.8,66.9,right,28,white,1,2
25502,female,167.4,69.7,right,36,white,1,3
25506,female,156.3,61.4,right,27,hispanic,1,2
25509,female,172.8,74.2,left,39,black,2,3
25510,female,159,67.1,right,29,white,1,2
25511,female,163.6,57.7,right,28,asian,1,2
25515,female,165.5,80.3,right,44,black,1,3
25516,female,170.7,63.4,right,41,white,2,3
25523,female,167.6,68.1,right,21,white,2,1
25524,female,163.3,73.4,right,19,white,1,1
25525,female,160.7,67.2,right,19,white,1,1
25531,female,161.8,66.2,right,27,hispanic,1,2
25533,female,170.8,70.3,right,20,white,2,1
25535,female,173.5,70.9,right,22,white,2,1
25536,female,171.5,58.6,right,24,black,2,2
25540,female,157,49.3,right,42,white,1,3
25542,female,164.2,73.3,right,38,white,1,3
25546,female,178.8,99.6,right,40,white,3,3
25547,female,160,64.8,left,43,black,1,3
25548,female,167.5,72.9,right,26,white,2,2
25550,female,163.4,90.2,right,48,white,1,3
25551,female,157.6,75.4,right,41,white,1,3
25558,female,159.9,65.4,right,21,black,1,1
25559,female,159.8,70.8,right,29,white,1,2
25564,female,154.8,64.7,right,30,hispanic,1,2
25566,female,160.7,63.1,right,18,black,1,1
25574,female,168.6,66.6,right,32,black,2,3
25577,female,164,66.7,right,42,asian,1,3
25580,female,156.3,49.7,right,24,white,1,2
25583,female,159.1,55.8,right,32,hispanic,1,3
25587,female,167.8,92.1,right,29,black,2,2
25590,female,167,69.5,right,18,white,1,1
25592,female,152.9,56.3,right,19,asian,1,1
25594,female,161.6,60.3,right,18,white,1,1
25595,female,162,64.7,right,21,white,1,1
25596,female,151,64.2,right,21,hispanic,1,1
25601,female,162.6,70.1,right,28,white,1,2
25602,female,160,58.3,right,25,hispanic,1,2
25603,female,167.9,84.3,left,25,white,2,2
25606,female,160,69.6,either,22,white,1,1
25607,female,161.8,73.5,right,41,hispanic,1,3
25608,female,162.9,47,right,43,white,1,3
25609,female,165.1,60.8,right,33,white,1,3
25610,female,159.6,51.5,right,30,black,1,2
25614,female,165.4,71.7,either,45,black,1,3
25619,female,177.6,88.9,right,25,black,3,2
25621,female,154.6,53.2,right,38,hispanic,1,3
25625,female,167.6,74.7,right,35,white,2,3
25627,female,158.5,62.2,right,30,white,1,2
25628,female,159.4,57.4,right,35,white,1,3
25629,female,162.9,56.5,right,22,asian,1,1
25630,female,158.1,64.6,right,22,white,1,1
25632,female,161.4,52.9,right,28,white,1,2
25633,female,155.9,64.8,right,27,white,1,2
25637,female,169.7,75.1,right,27,black,2,2
25640,female,167.4,74,right,27,white,1,2
25642,female,169.2,75.8,right,31,white,2,2
25643,female,161.5,55.4,right,31,white,1,2
25644,female,176.2,85.2,right,44,black,3,3
25645,female,157.3,81.4,right,30,black,1,2
25646,female,167.4,82.4,right,30,black,1,2
25649,female,153.1,50.3,right,45,white,1,3
25651,female,150.5,60.7,right,28,hispanic,1,2
25653,female,170,69.2,right,26,black,2,2
25654,female,153.9,64,right,30,white,1,2
25655,female,162,65,right,21,white,1,1
25656,female,171.2,58,right,18,white,2,1
25658,female,155.4,60.1,right,18,hispanic,1,1
25659,female,159.8,60.1,right,22,black,1,1
25661,female,161.2,66.4,right,19,black,1,1
25665,female,170.7,70.3,right,40,black,2,3
25666,female,161.1,61.6,right,22,white,1,1
25674,female,159.9,65.4,left,33,asian,1,3
25679,female,156.9,58.9,right,22,black,1,1
25683,female,166.3,52.4,right,33,white,1,3
25686,female,166.6,70.6,left,18,white,1,1
25687,female,165.9,67.6,right,33,black,1,3
25688,female,154.3,62.3,right,27,hispanic,1,2
25689,female,157.1,62.8,right,20,white,1,1
25690,female,161.8,50.3,right,18,white,1,1
25694,female,161,59.9,left,23,black,1,1
25695,female,151.2,50.8,right,19,black,1,1
25696,female,155.5,52,right,18,black,1,1
25698,female,172.9,83.1,right,19,white,2,1
25699,female,159.3,62.2,right,20,white,1,1
25704,female,160.9,70.6,right,22,white,1,1
25705,female,164.8,66.7,right,18,white,1,1
25706,female,163.1,73,right,30,white,1,2
25707,female,171.2,84.2,right,35,white,2,3
25710,female,154.1,54.9,right,19,white,1,1
25712,female,166.3,60.9,right,20,black,1,1
25714,female,161.4,67,right,20,white,1,1
25715,female,159.8,71.1,right,20,white,1,1
25717,female,161.7,65.5,right,40,white,1,3
25718,female,165.8,77.1,right,23,asian,1,1
25722,female,164.2,66.8,right,18,black,1,1
25729,female,169.8,70.7,right,19,white,2,1
25744,female,164.8,75.7,right,18,white,1,1
25748,female,175.6,85.7,right,22,white,2,1
25751,female,165.1,67.8,either,19,white,1,1
25753,female,163.4,63,right,24,hispanic,1,2
25755,female,170.9,74.5,right,18,black,2,1
25756,female,168.6,56.4,right,20,black,2,1
25757,female,164.5,72.1,either,22,white,1,1
25758,female,156.5,64.6,left,19,black,1,1
25760,female,153.7,44.4,right,18,hispanic,1,1
25761,female,151.1,59.1,right,19,white,1,1
25762,female,164.9,69.6,right,22,white,1,1
25764,female,145.8,44.5,right,21,hispanic,1,1
25766,female,175.9,72.6,right,26,black,3,2
25769,female,155.8,70.7,right,18,white,1,1
25770,female,168.8,64.3,right,22,white,2,1
25772,female,158.1,65.4,right,20,black,1,1
25776,female,158.3,62.6,right,39,white,1,3
25777,female,164.3,73.6,right,28,black,1,2
25778,female,175.2,85.3,right,27,white,2,2
25780,female,160,75,right,38,white,1,3
25781,female,161.8,79.7,right,38,black,1,3
25783,female,171,83.7,right,43,white,2,3
25787,female,158.5,59,right,19,black,1,1
25791,female,159.5,51.2,right,18,white,1,1
25792,female,161.4,62.1,right,18,white,1,1
25793,female,166.3,81,right,27,white,1,2
25794,female,161.7,61.4,left,26,white,1,2
25797,female,159.6,54.4,right,19,black,1,1
25805,female,160.2,60.3,right,39,black,1,3
25808,female,169.4,79.2,right,25,white,2,2
25809,female,151,61.8,left,30,white,1,2
25810,female,153.4,60.3,right,41,asian,1,3
25812,female,163.4,88.5,left,45,black,1,3
25817,female,167.9,84.2,right,35,white,2,3
25823,female,161.8,79.8,right,43,white,1,3
25825,female,165.8,63.4,right,42,white,1,3
25826,female,164.3,56.1,right,41,white,1,3
25827,female,165.2,77.4,right,23,black,1,1
25828,female,161.5,73,right,29,black,1,2
25829,female,167.4,85,left,25,black,1,2
25830,female,152.7,64.3,right,50,black,1,3
25831,female,151.8,50.5,right,30,black,1,2
25833,female,165.3,72.9,right,47,black,1,3
25835,female,165.9,83.5,right,29,black,1,2
25837,female,157,46.3,right,28,asian,1,2
25838,female,157,80.2,right,28,black,1,2
25839,female,165.3,95.1,right,29,white,1,2
25846,female,171.2,58.2,right,25,black,2,2
25850,female,151.9,70.3,right,30,black,1,2
25851,female,170.2,101.9,right,27,black,2,2
25852,female,162.7,64.5,right,24,white,1,2
25854,female,151.6,72.1,right,27,black,1,2
25855,female,158.3,66.1,right,49,black,1,3
25859,female,164.7,58.9,left,30,black,1,2
25861,female,159.4,52.8,right,27,white,1,2
25862,female,161.7,62.3,right,55,black,1,3
25866,female,167.4,89.6,right,39,black,1,3
25867,female,160.5,83.3,right,32,hispanic,1,3
25868,female,164.9,91.6,right,50,native_american,1,3
25869,female,160.3,67.7,right,30,black,1,2
25871,female,162,53.5,right,26,white,1,2
25872,female,158.4,71.2,left,58,black,1,3
25873,female,157.9,52.7,right,35,black,1,3
25875,female,160.8,72.1,right,44,black,1,3
25876,female,165.6,58.9,right,37,white,1,3
25877,female,163.9,73.1,right,36,black,1,3
25880,female,163,62,left,23,white,1,1
25881,female,161.5,69.5,right,30,hispanic,1,2
25882,female,158.4,62,right,41,asian,1,3
25883,female,166.4,66.9,right,31,black,1,2
25888,female,154.5,54.3,right,40,asian,1,3
25890,female,168.8,64.8,right,28,white,2,2
25891,female,167.3,62.5,right,41,black,1,3
25892,female,164.7,64.3,right,43,black,1,3
25894,female,163.7,73.6,right,40,white,1,3
25895,female,178.7,82.4,right,32,white,3,3
25896,female,150.3,70.1,right,24,black,1,2
25901,female,156.2,69.9,right,45,white,1,3
25903,female,155.8,75.4,right,31,black,1,2
25905,female,157.6,64.7,right,44,black,1,3
25906,female,162.8,66.6,right,25,white,1,2
25909,female,174.8,83.1,left,41,white,2,3
25912,female,157.2,63.2,right,26,white,1,2
25913,female,174.3,74.6,right,20,white,2,1
25914,female,156.1,58.9,right,23,hispanic,1,1
25917,female,162.3,64.3,right,29,asian,1,2
25920,female,164.9,70.5,right,34,black,1,3
25923,female,166.1,76,right,34,black,1,3
25924,female,166.8,68,right,19,white,1,1
25926,female,172.2,69.5,right,25,white,2,2
25928,female,167.4,86.8,right,24,black,1,2
25930,female,166.3,65.3,right,23,white,1,1
25933,female,154.3,80.4,right,42,black,1,3
25934,female,156.1,67.3,right,23,black,1,1
25937,female,158.7,51.6,right,21,black,1,1
25939,female,149.5,52.6,right,40,asian,1,3
25941,female,164.5,91.4,right,22,white,1,1
25942,female,165.3,91.9,right,25,white,1,2
25943,female,168.5,75.7,right,46,white,2,3
25946,female,156.9,71.7,right,42,black,1,3
25950,female,165.6,73.8,right,31,black,1,2
25952,female,167.2,76.9,right,33,pacific_islander,1,3
25954,female,162.2,69.2,right,24,black,1,2
25955,female,166.4,60.9,right,22,hispanic,1,1
25958,female,163.6,59.6,right,37,white,1,3
25959,female,166.6,74,right,46,black,1,3
25960,female,155.8,80.4,right,46,black,1,3
25962,female,167.4,93.4,right,41,black,1,3
25963,female,153.4,56.8,right,27,hispanic,1,2
25964,female,163,62.6,either,44,black,1,3
25967,female,167.1,73.8,right,42,black,1,3
25968,female,178.9,80.8,right,20,white,3,1
25970,female,155.3,62.4,left,32,black,1,3
25973,female,167.3,77.5,right,37,asian,1,3
25977,female,159.8,63.1,right,25,white,1,2
25978,female,179.8,87.5,right,41,black,3,3
25979,female,164.1,65,left,25,black,1,2
25981,female,171.8,65,right,20,white,2,1
25982,female,156.8,63.8,left,19,hispanic,1,1
25985,female,165.2,64.2,right,25,black,1,2
25987,female,167.6,69.8,right,25,white,2,2
25989,female,159.5,83.1,right,36,black,1,3
25995,female,169.7,96.2,right,26,black,2,2
25996,female,170.3,93,right,44,white,2,3
25997,female,156.7,48.9,right,22,black,1,1
25998,female,155.4,53.6,right,28,black,1,2
25999,female,164.5,62.9,right,29,black,1,2
26000,female,162.5,51,right,23,black,1,1
26002,female,156,65.4,right,36,black,1,3
26003,female,150.1,58.8,right,23,black,1,1
26005,female,161.7,65,right,28,black,1,2
26011,female,166,67.9,left,21,white,1,1
26012,female,163.5,71.9,right,25,hispanic,1,2
26018,female,162.1,92,right,28,black,1,2
26021,female,159.6,61.8,right,23,white,1,1
26026,female,164.9,71.2,right,30,white,1,2
26027,female,159,64.3,right,31,white,1,2
26029,female,163,79.3,right,40,black,1,3
26030,female,150.5,57.5,right,31,hispanic,1,2
26031,female,159,68.6,right,25,white,1,2
26032,female,161.3,68.8,right,30,black,1,2
26033,female,162,77.8,right,43,black,1,3
26040,female,168.7,76.5,right,48,white,2,3
26041,female,161.3,59,left,38,white,1,3
26048,female,164.8,62.6,right,46,black,1,3
26049,female,182,90.8,left,24,black,3,2
26051,female,161.3,50,right,21,black,1,1
26053,female,171.9,68.8,right,24,white,2,2
26056,female,154.3,56.7,right,53,white,1,3
26061,female,167.4,62.2,right,27,hispanic,1,2
26062,female,166.2,70.7,right,30,black,1,2
26063,female,161.2,68.5,right,21,white,1,1
26066,female,160.5,57.1,right,21,white,1,1
26067,female,156,84.6,right,32,hispanic,1,3
26068,female,166.4,61.8,right,22,black,1,1
26070,female,166.2,67.2,right,31,black,1,2
26071,female,162,69.2,right,26,white,1,2
26072,female,156.7,46.9,right,20,black,1,1
26073,female,168.9,67.4,right,18,black,2,1
26074,female,157.6,52.9,right,21,black,1,1
26075,female,159.6,64.4,right,22,asian,1,1
26076,female,168.4,81.9,left,30,white,2,2
26078,female,170.2,68.3,right,21,white,2,1
26080,female,174.5,58.2,right,23,white,2,1
26081,female,159.9,53.2,right,31,white,1,2
26082,female,162.8,70.3,right,23,hispanic,1,1
26084,female,165.1,80.7,right,31,white,1,2
26086,female,159.2,56.9,right,42,white,1,3
26089,female,158.7,50.4,right,19,white,1,1
26090,female,162.8,74.3,right,21,black,1,1
26091,female,162.7,64.8,left,18,hispanic,1,1
26094,female,161.7,65.2,right,25,white,1,2
26097,female,158.2,54.8,right,25,hispanic,1,2
26098,female,153.7,56.1,right,33,black,1,3
26099,female,162.9,66.3,right,42,black,1,3
26100,female,164,57.7,right,20,hispanic,1,1
26102,female,167.5,79,right,25,black,2,2
26103,female,159.2,67.1,right,31,hispanic,1,2
26104,female,163.3,69.1,right,21,asian,1,1
26106,female,173.3,77.3,right,37,black,2,3
26107,female,161,62.2,right,27,black,1,2
26114,female,156.6,62,right,27,black,1,2
26121,female,163.9,69.1,right,26,white,1,2
26124,female,158,62.6,right,26,black,1,2
26125,female,155.7,58.7,right,22,black,1,1
26126,female,168.3,69.4,right,24,white,2,2
26127,female,159.7,64.7,right,22,white,1,1
26131,female,159.8,62.1,right,19,white,1,1
26132,female,161.3,69.8,right,18,white,1,1
26134,female,164.9,65.6,left,19,white,1,1
26137,female,167.2,60.2,left,20,white,1,1
26138,female,171.3,74.3,right,17,black,2,1
27066,female,164.1,74.4,right,37,hispanic,1,3
27067,female,161.2,63.3,right,18,white,1,1
27068,female,159.6,62.1,right,21,asian,1,1
27070,female,144.2,46.7,either,35,white,1,3
27071,female,155.5,63.9,right,30,hispanic,1,2
27072,female,149.7,57.9,right,24,hispanic,1,2
27073,female,161.2,70.8,right,25,hispanic,1,2
27074,female,169,69.8,left,26,white,2,2
27075,female,163.4,65.4,right,20,white,1,1
27076,female,150.9,54.2,right,18,asian,1,1
27084,female,158.2,59.3,right,20,black,1,1
27086,female,146.5,49.7,right,32,white,1,3
27089,female,154.5,52.6,right,26,white,1,2
27094,female,147.5,48,right,22,hispanic,1,1
27099,female,163.3,55.7,right,29,black,1,2
27104,female,163.1,72.4,right,30,white,1,2
27106,female,162.6,66.1,right,22,hispanic,1,1
27107,female,153.3,79.4,left,22,black,1,1
27211,female,155.3,57.2,either,23,white,1,1
27212,female,175.2,78.5,right,28,native_american,2,2
27213,female,161.8,67.6,right,23,hispanic,1,1
27217,female,163.4,53,right,23,hispanic,1,1
27218,female,168.9,77.7,right,24,white,2,2
27220,female,153.4,52.4,right,36,white,1,3
27223,female,162.9,60.1,right,22,white,1,1
27224,female,162.8,55.9,right,28,white,1,2
27228,female,160.3,53,right,24,black,1,2
27229,female,154.7,57.8,right,23,hispanic,1,1
27231,female,158.5,64.4,right,31,white,1,2
27232,female,163.8,69.3,left,22,white,1,1
27233,female,175.4,84.9,right,22,white,2,1
27234,female,162.3,60.7,right,24,asian,1,2
27236,female,161.4,62.3,right,22,white,1,1
27237,female,167.6,60.1,right,25,asian,2,2
27240,female,156,51.6,right,29,black,1,2
27241,female,163.7,50.5,right,42,white,1,3
27245,female,154.2,53.2,right,22,white,1,1
27437,female,153.6,56.6,right,29,hispanic,1,2
27438,female,161.3,73.2,right,23,black,1,1
27440,female,159.5,57.6,right,24,hispanic,1,2
27441,female,165.9,80.7,right,41,black,1,3
27442,female,156.4,62.2,right,22,white,1,1
27444,female,168.6,72.6,right,53,white,2,3
27446,female,167.8,71.1,right,25,white,2,2
27447,female,157.3,57.2,left,26,pacific_islander,1,2
27450,female,158.9,62.3,right,20,white,1,1
27451,female,162.1,60.2,left,18,white,1,1
27452,female,167.9,80.5,right,46,white,2,3
27453,female,159.8,56.1,left,42,white,1,3
27455,female,171.3,52,right,26,black,2,2
27459,female,155,57.8,right,29,black,1,2
27465,female,158.3,58,right,24,black,1,2
27467,female,154,61.2,left,19,asian,1,1
27468,female,154.1,58.5,right,47,asian,1,3
27469,female,162.2,87.5,right,41,white,1,3
27470,female,179.3,77.3,right,42,native_american,3,3
27472,female,171.3,75.5,right,30,black,2,2
27473,female,160.3,67.8,right,29,white,1,2
27474,female,171.1,88.8,right,45,black,2,3
27475,female,164.1,66.5,right,23,white,1,1
27476,female,149.4,58,right,40,hispanic,1,3
27477,female,167.2,66.5,left,19,white,1,1
27479,female,161.6,64.9,right,19,white,1,1
27481,female,158.5,67.3,right,25,hispanic,1,2
27482,female,161.2,74.4,right,49,white,1,3
27484,female,166.3,57.6,left,41,white,1,3
