subject,item,accuracy,latency,length,frequency
89,tweed,1,456,5,7.5
89,tycoon,1,522,6,2.03
89,uncle,1,547,5,35.43
89,urine,1,441,5,8.06
89,vaccine,1,526,7,3.81
89,vale,1,706,4,7.09
89,valve,1,501,5,7.49
89,vassal,0,823,6,1.17
89,vat,0,475,3,23.82
89,veal,1,917,4,1.47
89,vehicle,1,513,7,42.23
89,venom,1,854,5,2.56
89,verdict,1,521,7,14.24
89,verse,1,493,5,14.4
89,vessel,1,432,6,14.1
89,vial,1,431,4,1.59
89,vigil,1,543,5,2.14
89,viking,1,529,6,4.78
89,village,1,442,7,113.4
89,villain,1,411,7,3.15
89,volume,1,403,6,53.62
89,vortex,1,541,6,1.73
89,waist,1,544,5,14.2
89,ward,0,996,4,35.47
89,weir,0,895,4,5.33
89,wharf,1,694,5,3.4
89,wheat,1,546,5,9.79
89,whore,1,536,5,2.9
89,widow,1,515,5,15.76
89,willow,1,1318,6,3.51
89,witch,1,1018,5,6.16
89,woman,1,442,5,232.13
89,wrath,1,753,5,3.66
89,wreath,0,619,6,1.82
89,wright,1,448,6,19.72
89,wrist,1,504,5,10.56
89,yeast,1,541,5,3.89
89,yoga,1,548,4,2.18
89,yoghurt,1,525,7,2.93
89,youth,1,461,5,54.15
89,zenith,0,638,6,2.31
89,zero,1,488,4,22.86
89,zest,0,431,4,1.86
90,abbey,1,632,5,19.42
90,abbot,0,409,5,5.88
90,acre,1,670,4,5.75
90,aegis,0,513,5,1.42
90,affair,1,612,6,33.04
90,aide,1,1214,4,2.77
90,aisle,1,657,5,4.68
90,alley,1,557,5,6.42
90,alp,1,767,3,1.35
90,alpha,1,3820,5,11.21
90,altar,1,2483,5,8.95
90,ambit,0,1682,5,1.83
90,ankle,1,1121,5,9.73
90,apple,1,496,5,26.54
90,arab,1,1090,4,26.38
90,arrow,1,610,5,10.4
90,arse,1,492,4,5.55
90,arson,1,600,5,3.23
90,ass,1,570,3,3.2
90,atom,1,830,4,5.52
90,auto,1,687,4,2.56
90,axis,0,434,4,10.41
90,axle,0,436,4,1.66
90,bacon,1,483,5,14.62
90,badge,0,464,5,5.55
90,bale,0,538,4,1.45
90,bamboo,1,1472,6,2.9
90,barley,1,1591,6,5.87
90,barrow,0,772,6,5.68
90,basil,1,812,5,7.98
90,batch,1,550,5,8.06
90,batten,1,554,6,1.41
90,bazaar,1,731,6,2.37
90,beast,1,468,5,9.11
90,beech,1,717,5,4.3
90,ben,1,523,3,31.75
90,bench,1,629,5,20.02
90,bile,0,682,4,11.83
90,bin,1,615,3,10.08
90,binge,1,659,5,1.44
90,blade,1,1248,5,11.08
90,blob,1,527,4,1.92
90,bloke,1,832,5,13.11
90,blouse,1,457,6,5.28
90,bonnet,1,618,6,4.13
90,bonus,1,507,5,13.95
90,boogie,1,669,6,1.61
90,booth,1,661,5,6.11
90,bosom,1,554,5,2.7
90,bourbon,1,4293,7,1.4
90,brass,1,863,5,15.31
90,breath,1,828,6,51.57
90,bride,1,746,5,11.19
90,brine,1,1871,5,1.71
90,brink,1,1019,5,4.21
90,bureau,1,1258,6,14.42
90,burgh,0,701,5,2.28
90,bush,1,547,4,37.68
90,cab,1,895,3,15.47
90,cabin,1,481,5,11.18
90,canvas,1,885,6,11.39
90,capsule,1,595,7,2.19
90,car,1,832,3,278.73
90,carbon,1,668,6,24.63
90,cargo,0,453,5,8.74
90,carrot,1,572,6,3.83
90,cartel,1,847,6,2.8
90,cartridge,1,553,9,3.02
90,cat,1,701,3,39.52
90,cattle,1,488,6,25.69
90,cave,1,522,4,12.75
90,cedar,1,1756,5,1.74
90,cell,1,578,4,55.18
90,cellar,1,678,6,6.93
90,cert,1,1932,4,1.89
90,champagne,1,532,9,19.31
90,chancel,0,894,7,1.51
90,chaos,1,686,5,16.4
90,chariot,1,712,7,2.32
90,charlotte,1,959,9,15.65
90,chasm,1,869,5,1.35
90,chest,1,485,5,37.99
90,chi,1,825,3,2.64
90,chick,1,604,5,3.11
90,chilli,1,614,6,1.93
90,chord,1,623,5,5.7
90,chunk,0,585,5,2.98
90,chute,1,643,5,1.37
90,circuit,1,469,7,26.44
90,cistern,1,660,7,2.67
90,clan,0,1156,4,4.36
90,client,1,492,6,60.99
90,clone,1,887,5,3.6
90,cloth,1,569,5,19.67
90,cob,1,600,3,1.5
90,cobalt,1,923,6,2.94
90,coca,0,1499,4,2.19
90,cocoa,1,458,5,5.14
90,coffee,1,699,6,66.66
90,coffin,1,604,6,13.97
90,cognac,1,1002,6,1.39
90,cola,1,712,4,2.09
90,colon,1,512,5,7.86
90,colonel,1,660,7,19.61
90,column,1,820,6,28.43
90,coma,1,563,4,2.54
90,combo,1,988,5,2.47
90,comma,1,588,5,2.01
90,commerce,1,575,8,16.17
90,comrade,1,722,7,3.42
90,cone,1,1015,4,4.36
90,corpse,1,688,6,8.3
90,corpus,1,850,6,7.24
90,creed,1,676,5,7.85
90,cricket,1,530,7,33.06
90,crisis,1,896,6,59.03
90,cub,1,759,3,1.61
90,cue,1,552,3,4.59
90,cuisine,1,524,7,4.36
90,daisy,1,489,5,6.37
90,dale,0,1282,4,7.38
90,dane,0,935,4,3.83
90,deacon,0,835,6,2.69
90,dean,0,642,4,20.06
90,dearth,0,621,6,1.19
90,degree,1,576,6,99.72
90,dell,1,938,4,3.55
90,denim,1,647,5,2.4
90,dew,1,552,3,2.8
90,dickens,1,670,7,6.79
90,dirt,1,532,4,10.06
90,doctrine,0,373,8,17.2
90,doe,0,591,3,6.05
90,dogma,1,725,5,2.59
90,dole,1,1213,4,5.91
90,doll,1,538,4,7.51
90,domain,1,586,6,16.71
90,donkey,1,584,6,5.49
90,dragon,1,708,6,9
90,drake,1,1391,5,3.13
90,duct,1,729,4,2.66
90,duet,1,633,4,1.78
90,dung,0,384,4,2.23
90,duo,1,1043,3,3.73
90,eagle,1,614,5,12.87
90,ear,1,478,3,28.76
90,eaves,0,610,5,1.89
90,ego,1,601,3,9.71
90,elm,1,871,3,2.51
90,enzyme,0,447,6,7.41
90,ethos,1,665,5,4.42
90,event,1,512,5,103.89
90,fa,0,579,2,15.66
90,facet,0,1940,5,2.18
90,fame,1,619,4,12.1
90,fauna,0,1086,5,3.58
90,feat,0,910,4,3.87
90,fen,0,1081,3,5.56
90,fiat,1,797,4,3.44
90,finn,0,629,4,5.92
90,flak,0,544,4,1.92
90,flea,1,474,4,1.83
90,flesh,1,533,5,25.43
90,flora,1,1719,5,13.32
90,foe,1,583,3,3.81
90,font,1,811,4,3.03
90,fort,1,591,4,10.67
90,fountain,1,509,8,6.82
90,fraud,1,1018,5,17.97
90,frieze,0,458,6,1.27
90,frog,1,590,4,5.1
90,fun,1,703,3,51.21
90,fungus,0,472,6,2.95
90,furnace,1,682,7,2.91
90,gable,0,495,5,2.21
90,gallon,1,1256,6,3.6
90,gem,1,624,3,3.08
90,genius,1,647,6,11.15
90,germ,1,585,4,1.7
90,gibbon,1,715,6,1.64
90,gig,1,461,3,5.73
90,gilt,0,1033,4,4.01
90,gland,1,549,5,2.61
90,glen,1,1192,4,9.64
90,gluten,1,728,6,1.8
90,goal,1,544,4,59.38
90,goat,1,622,4,6.28
90,gold,0,553,4,77.92
90,gorse,0,639,5,1.51
90,grain,1,545,5,18.07
90,gram,0,432,4,2.23
90,grammar,1,667,7,24.23
90,grange,1,627,6,4.58
90,grape,1,543,5,2.84
90,greed,1,541,5,4.93
90,grist,0,1142,5,1.28
90,guilt,1,874,5,17.7
90,guru,1,740,4,2.09
90,gust,1,1621,4,1.45
90,hair,1,829,4,144.53
90,halo,1,580,4,1.63
90,harem,0,560,5,2.18
90,hart,0,1212,4,6.2
90,haste,1,545,5,4.41
90,hat,1,586,3,31.37
90,heart,1,523,5,137.32
90,hearth,1,609,6,4.01
90,heath,1,614,5,13.41
90,hectare,1,748,7,1.96
90,helm,1,1360,4,2.74
90,hen,1,986,3,4.46
90,hermit,1,810,6,1.24
90,hick,0,1960,4,2.27
90,hilt,0,481,4,1.52
90,honey,1,860,5,14.79
90,hoof,1,1019,4,1.26
90,hormone,1,846,7,4.42
90,horse,1,683,5,77.61
90,hotel,1,508,5,114.47
90,hub,1,524,3,2.96
90,hue,1,1325,3,2.18
90,hun,1,513,3,2.02
90,icon,1,691,4,5.01
90,idea,1,562,4,217.03
90,idiom,1,771,5,2.69
90,idiot,1,510,5,6.49
90,idol,1,903,4,2.6
90,impulse,1,474,7,7.41
90,inn,1,935,3,15.4
90,insect,1,498,6,7.56
90,ion,0,475,3,4.84
90,jean,1,546,4,30.63
90,jeep,1,687,4,4.44
90,johnny,1,837,6,15.48
90,judo,1,639,4,1.37
90,june,0,613,4,145.9
90,jungle,1,519,6,9.77
90,keel,0,1060,4,1.75
90,kiln,0,845,4,1.82
90,king,1,672,4,163.88
90,kiosk,1,702,5,1.87
90,kitchen,1,762,7,82.47
90,kitten,1,555,6,2.5
90,knack,1,810,5,2.21
90,knob,1,743,4,2.81
90,lad,1,582,3,19.69
90,lagoon,0,884,6,2.03
90,lama,0,1101,4,1.32
90,lane,1,689,4,45.33
90,lantern,1,616,7,2.56
90,larva,0,437,5,1.25
90,lass,1,731,4,4.39
90,law,1,765,3,270.33
90,lawn,1,527,4,10.82
90,leash,0,518,5,1.73
90,lee,1,1095,3,37.06
90,lemon,1,593,5,12.19
90,lid,1,1140,3,10.87
90,lilac,1,554,5,1.89
90,limbo,1,588,5,1.82
90,lip,1,543,3,15.92
90,lipid,0,475,5,2.68
90,loo,1,595,3,4.35
90,lore,0,436,4,1.62
90,loss,1,488,4,116.02
90,lot,1,593,3,184.83
90,luck,1,665,4,32.13
90,lung,1,2167,4,9.33
90,lymph,0,534,5,1.85
90,mac,1,580,3,9.82
90,mace,1,757,4,1.77
90,magnet,1,812,6,3.22
90,mall,1,591,4,2.93
90,mam,1,593,3,5.13
90,mammal,1,649,6,2.86
90,mango,1,697,5,1.14
90,marc,1,705,4,6.77
90,mare,1,683,4,6.36
90,margin,1,679,6,14.58
90,marrow,1,1286,6,3.15
90,marsh,1,686,5,10.3
90,mason,1,731,5,9.32
90,mast,1,744,4,4.63
90,matrix,1,1965,6,14.33
90,matron,1,615,6,3.98
90,mavis,0,447,5,2.46
90,mayhem,1,632,6,1.71
90,mayor,1,587,5,22.64
90,maze,1,672,4,4.71
90,meadow,1,538,6,6.7
90,meal,1,440,4,42.65
90,meat,1,1266,4,36
90,mecca,1,623,5,1.95
90,melon,1,641,5,2.03
90,menu,1,533,4,15.95
90,method,1,725,6,90.91
90,metre,1,593,5,9
90,mick,1,994,4,15.08
90,midi,0,539,4,2.32
90,mile,1,1049,4,32.36
90,mirth,0,590,5,1.78
90,missus,1,1299,6,1.86
90,mite,1,1531,4,2.08
90,mole,0,2060,4,5.72
90,mom,1,950,3,2.63
90,moment,1,679,6,221.46
90,money,1,594,5,373.67
90,monk,1,1159,4,6.33
90,mood,1,690,4,32.89
90,morning,1,589,7,211.44
90,morrow,0,374,6,1.77
90,mosque,1,1076,6,3.13
90,moss,1,560,4,8.56
90,moustache,1,552,9,6.07
90,movie,1,669,5,17.97
90,mu,0,586,2,2.19
90,mucus,1,733,5,2.28
90,mufti,0,423,5,1.99
90,mustard,1,493,7,4.87
90,nape,1,820,4,2.17
90,nausea,1,581,6,2.84
90,nave,0,520,4,4.48
90,nectar,1,1051,6,1.47
90,negro,1,635,5,1.6
90,nephew,1,1362,6,7.29
90,ness,0,724,4,2.1
90,nexus,0,506,5,1.2
90,nil,1,576,3,8.39
90,nipple,1,513,6,1.53
90,node,0,531,4,7.72
90,noon,1,606,4,7.27
90,noun,1,551,4,6.27
90,nova,0,439,4,2.75
90,nucleus,1,1107,7,6.7
90,nylon,1,1234,5,6.94
90,ocean,1,490,5,20.23
90,octave,1,570,6,2.3
90,onslaught,1,2572,9,3.18
90,onus,0,540,4,2.41
90,ordeal,1,697,6,6.06
90,ounce,1,582,5,3.38
90,oven,1,533,4,13.48
90,owl,1,584,3,11.51
90,ozone,1,750,5,12.85
90,paisley,1,768,7,6.98
90,pal,1,1356,3,5.42
90,palace,1,1056,6,50.26
90,palate,1,1374,6,1.56
90,pancreas,1,506,8,1.86
90,parcel,1,612,6,7.32
90,parquet,0,608,7,1.43
90,pastor,1,661,6,2.58
90,patten,0,732,6,8.76
90,pea,1,511,3,1.73
90,pear,1,533,4,2.31
90,peasant,1,973,7,16.45
90,peat,0,644,4,8.98
90,pebble,1,487,6,1.93
90,pelvis,1,569,6,2.02
90,penis,1,691,5,5.34
90,pep,0,504,3,2.13
90,peril,0,635,5,2.98
90,pest,1,748,4,4.85
90,petrol,1,416,6,23.68
90,pie,1,611,3,11.59
90,pier,1,649,4,5.56
90,pigment,1,661,7,2.24
90,pilgrim,1,621,7,2.14
90,pill,1,748,4,5.98
90,pillar,0,395,6,4.88
90,piston,1,600,6,1.76
90,plaid,0,1109,5,1.14
90,planet,1,605,6,18.09
90,plasma,1,598,6,9.72
90,ploy,1,1072,4,2.97
90,poet,1,747,4,22.18
90,polo,1,794,4,5.65
90,poly,0,2203,4,2.86
90,pomp,0,1498,4,1.25
90,pore,1,1446,4,2.72
90,prison,1,474,6,64.3
90,prose,1,635,5,9
90,proton,1,575,6,2.05
90,psyche,1,614,6,2.46
90,pudding,1,525,7,8.85
90,pursuit,1,778,7,12.85
90,quartz,0,618,6,2.52
90,quay,1,679,4,4.69
90,quota,1,875,5,8.48
90,relic,1,884,5,2
90,ribbon,1,824,6,6.69
90,rice,1,540,4,17.06
90,rift,0,959,4,4.54
90,road,1,1017,4,274.01
90,robin,1,582,5,21.27
90,rod,1,595,3,13.74
90,rota,1,1050,4,1.66
90,rowan,0,431,5,1.43
90,rubble,1,914,6,4.22
90,rug,1,875,3,7.27
90,rugby,1,1663,5,34.45
90,rune,0,483,4,3.59
90,sac,1,1354,3,1.38
90,saga,1,873,4,4.24
90,sale,1,479,4,90.27
90,saloon,1,844,6,5.56
90,sash,0,407,4,1.81
90,savoy,0,357,5,3.51
90,scandal,1,470,7,14.73
90,scarf,1,2941,5,5.6
90,scene,1,508,5,68.04
90,schema,0,636,6,2.78
90,sea,1,745,3,130.45
90,self,1,444,4,36.78
90,sequel,1,513,6,2.63
90,sergeant,1,1237,8,26.33
90,sermon,1,705,6,3.97
90,shah,0,489,4,10.89
90,sheen,1,562,5,2.24
90,sheet,1,640,5,42.23
90,shelf,1,1308,5,14.21
90,sheriff,1,570,7,9.48
90,shire,1,712,5,2.81
90,shirt,1,588,5,28.03
90,sib,0,933,3,2.28
90,silt,0,457,4,1.78
90,siren,1,659,5,2.57
90,skill,1,504,5,35.09
90,skull,1,479,5,11.36
90,sleeve,1,689,6,9.59
90,slogan,0,430,6,4.73
90,slough,1,1108,6,2.21
90,slovak,0,539,6,3.65
90,sofa,1,743,4,10.22
90,son,1,658,3,131.03
90,song,1,554,4,39.96
90,soup,1,453,4,13.53
90,source,1,766,6,90.88
90,soy,1,596,3,1.1
90,soya,1,504,4,1.24
90,spa,1,645,3,5.25
90,spectre,1,877,7,2.47
90,sphere,1,652,6,12.49
90,spine,1,482,5,9.81
90,spire,1,1152,5,2.33
90,spleen,0,646,6,1.5
90,spouse,1,1499,6,6.33
90,squad,1,476,5,25.48
90,squadron,1,703,8,12.66
90,stance,1,762,6,17.45
90,status,1,501,6,86.56
90,stave,0,709,5,1.58
90,steak,1,745,5,4.81
90,steed,0,444,5,1.59
90,stench,1,707,6,2.9
90,stigma,1,907,6,2.76
90,stile,0,577,5,2.27
90,stool,1,663,5,8.64
90,street,1,454,6,196.14
90,stripe,1,1161,6,1.87
90,stubble,1,1145,7,2.06
90,success,1,451,7,134.03
90,suede,1,1290,5,2.91
90,suite,1,718,5,14.8
90,surrey,1,629,6,16.23
90,synod,0,365,5,3.04
90,syrup,1,628,5,2.57
90,tab,1,552,3,3.22
90,tableau,0,729,7,2.04
90,tact,0,444,4,2.46
90,talent,1,676,6,20.95
90,tang,0,636,4,1.61
90,target,1,790,6,67.74
90,tavern,1,1352,6,3.72
90,tea,1,481,3,86.19
90,technique,1,548,9,46.18
90,teens,1,650,5,3.67
90,theatre,1,960,7,59.06
90,theorem,0,549,7,3.66
90,thief,1,585,5,7.57
90,thigh,1,559,5,7.86
90,thorn,1,674,5,4.58
90,threat,1,729,6,56.56
90,thrush,1,637,6,2.93
90,tide,1,767,4,17.71
90,tier,0,401,4,3.9
90,tissue,1,480,6,20.54
90,tit,0,566,3,2.11
90,title,1,544,5,97.9
90,toad,1,534,4,3.05
90,toby,0,731,4,8.06
90,toffee,1,529,6,1.43
90,tomb,1,1546,4,6.25
90,topaz,0,476,5,4.66
90,tor,1,439,3,2.23
90,torch,1,783,5,9.38
90,torrent,1,507,7,2.61
90,torso,0,361,5,2.31
90,tort,0,572,4,4.2
90,tortoise,1,508,8,1.78
90,town,1,578,4,183.06
90,trash,1,527,5,2.14
90,treason,1,524,7,3.54
90,tremor,1,617,6,2.14
90,tribe,1,542,5,7.38
90,tribune,1,857,7,3.4
90,trough,1,682,6,3.25
90,truce,1,741,5,4.35
90,truck,1,718,5,11.82
90,trunk,1,662,5,8.16
90,tsar,0,468,4,5.87
90,tumour,1,573,6,9.4
90,twinge,1,947,6,1.18
90,tyre,1,555,4,5.91
90,ulster,1,778,6,24.26
90,vampire,1,927,7,1.48
90,van,1,790,3,42.89
90,vase,1,694,4,4.97
90,vector,1,875,6,6.63
90,vein,1,847,4,7.53
90,velvet,1,1283,6,9.13
90,venue,1,703,5,11.97
90,verb,1,644,4,8.97
90,verge,0,383,5,6.48
90,victim,1,3019,6,39.37
90,villa,1,1316,5,20.9
90,vine,0,1002,4,4.08
90,vinyl,1,1016,5,3.16
90,virtue,1,622,6,18.86
90,vista,0,466,5,1.56
90,vogue,0,324,5,4
90,vole,0,1499,4,1.29
90,vowel,1,688,5,4.01
90,wagon,1,477,5,5.99
90,wallet,1,1146,6,5.99
90,wand,1,665,4,1.52
90,warden,1,528,6,7.65
90,warren,1,1029,6,8.85
90,wasp,1,857,4,2.58
90,watt,1,584,4,6.55
90,weald,0,822,5,1.42
90,wealth,1,618,6,38.32
90,weapon,1,521,6,19.82
90,weasel,1,595,6,1.41
90,week,1,663,4,322.2
90,whim,1,1921,4,2.49
90,wick,1,459,4,1.91
90,wife,1,438,4,171.06
90,wight,0,597,5,4.14
90,window,1,514,6,105.88
90,woe,1,587,3,1.87
90,womb,1,610,4,3.92
90,wool,1,626,4,17.83
90,wren,1,872,4,2.19
90,writ,0,557,4,5.52
90,yang,0,569,4,2.01
90,yankee,1,674,6,1.2
90,yard,1,499,4,32.67
90,yew,1,1335,3,2.69
90,zeal,0,597,4,3.35
90,zen,0,517,3,4.3
90,zinc,1,552,4,4.42
90,zoo,1,1268,3,7.68
92,abbey,1,686,5,19.42
92,abbot,1,1218,5,5.88
92,acre,1,546,4,5.75
92,aegis,0,620,5,1.42
92,affair,1,743,6,33.04
92,aide,1,653,4,2.77
92,aisle,1,629,5,4.68
92,alley,1,611,5,6.42
92,alp,0,516,3,1.35
92,alpha,1,515,5,11.21
92,altar,1,1546,5,8.95
92,ambit,0,2047,5,1.83
92,ankle,1,532,5,9.73
92,apple,1,548,5,26.54
92,arab,1,617,4,26.38
92,arrow,1,656,5,10.4
92,arse,1,731,4,5.55
92,arson,1,765,5,3.23
92,ass,1,1295,3,3.2
92,atom,1,615,4,5.52
92,auto,1,579,4,2.56
92,axis,1,616,4,10.41
92,axle,1,777,4,1.66
92,bacon,1,855,5,14.62
92,badge,1,623,5,5.55
92,bale,1,995,4,1.45
92,bamboo,1,785,6,2.9
92,barley,1,522,6,5.87
92,barrow,1,840,6,5.68
92,basil,1,717,5,7.98
92,batch,1,482,5,8.06
92,batten,0,789,6,1.41
92,bazaar,0,477,6,2.37
92,beast,1,460,5,9.11
92,beech,0,1385,5,4.3
92,ben,1,664,3,31.75
92,bench,1,494,5,20.02
92,bile,1,1206,4,11.83
92,bin,1,585,3,10.08
92,binge,1,819,5,1.44
92,blade,1,830,5,11.08
92,blob,1,500,4,1.92
92,bloke,1,805,5,13.11
92,blouse,1,1157,6,5.28
92,bonnet,1,746,6,4.13
92,bonus,0,442,5,13.95
92,boogie,1,583,6,1.61
92,booth,1,640,5,6.11
92,bosom,1,929,5,2.7
92,bourbon,1,716,7,1.4
92,brass,1,689,5,15.31
92,breath,1,846,6,51.57
92,bride,1,807,5,11.19
92,brine,0,761,5,1.71
92,brink,1,703,5,4.21
92,bureau,1,500,6,14.42
92,burgh,0,914,5,2.28
92,bush,1,534,4,37.68
92,cab,1,752,3,15.47
92,cabin,1,760,5,11.18
92,canvas,1,643,6,11.39
92,capsule,1,708,7,2.19
92,car,1,462,3,278.73
92,carbon,1,1552,6,24.63
92,cargo,1,735,5,8.74
92,carrot,1,568,6,3.83
92,cartel,1,586,6,2.8
92,cartridge,1,715,9,3.02
92,cat,1,607,3,39.52
92,cattle,1,762,6,25.69
92,cave,1,516,4,12.75
92,cedar,1,574,5,1.74
92,cell,1,522,4,55.18
92,cellar,1,591,6,6.93
92,cert,0,488,4,1.89
92,champagne,1,882,9,19.31
92,chancel,0,1016,7,1.51
92,chaos,1,607,5,16.4
92,chariot,1,549,7,2.32
92,charlotte,1,705,9,15.65
92,chasm,1,962,5,1.35
92,chest,1,535,5,37.99
92,chi,1,721,3,2.64
92,chick,1,636,5,3.11
92,chilli,1,709,6,1.93
92,chord,1,476,5,5.7
92,chunk,1,766,5,2.98
92,chute,1,622,5,1.37
92,circuit,1,747,7,26.44
92,cistern,1,740,7,2.67
92,clan,1,507,4,4.36
92,client,1,663,6,60.99
92,clone,1,730,5,3.6
92,cloth,1,450,5,19.67
92,cob,1,486,3,1.5
92,cobalt,1,851,6,2.94
92,coca,1,555,4,2.19
92,cocoa,1,657,5,5.14
92,coffee,1,617,6,66.66
92,coffin,1,519,6,13.97
92,cognac,1,671,6,1.39
92,cola,1,1555,4,2.09
92,colon,1,774,5,7.86
92,colonel,1,571,7,19.61
92,column,1,673,6,28.43
92,coma,1,730,4,2.54
92,combo,1,594,5,2.47
92,comma,1,447,5,2.01
92,commerce,1,571,8,16.17
92,comrade,1,669,7,3.42
92,cone,1,515,4,4.36
92,corpse,1,638,6,8.3
92,corpus,1,600,6,7.24
92,creed,1,792,5,7.85
92,cricket,1,574,7,33.06
92,crisis,1,525,6,59.03
92,cub,0,514,3,1.61
92,cue,1,845,3,4.59
92,cuisine,1,636,7,4.36
92,daisy,1,554,5,6.37
92,dale,1,937,4,7.38
92,dane,1,1017,4,3.83
92,deacon,1,831,6,2.69
92,dean,1,414,4,20.06
92,dearth,1,662,6,1.19
92,degree,1,730,6,99.72
92,dell,1,475,4,3.55
92,denim,1,662,5,2.4
92,dew,1,610,3,2.8
92,dickens,1,1851,7,6.79
92,dirt,1,734,4,10.06
92,doctrine,1,799,8,17.2
92,doe,1,1217,3,6.05
92,dogma,1,713,5,2.59
92,dole,1,573,4,5.91
92,doll,1,524,4,7.51
92,domain,1,531,6,16.71
92,donkey,1,1302,6,5.49
92,dragon,1,663,6,9
92,drake,0,598,5,3.13
92,duct,1,696,4,2.66
92,duet,1,626,4,1.78
92,dung,1,703,4,2.23
92,duo,1,776,3,3.73
92,eagle,1,643,5,12.87
92,ear,1,635,3,28.76
92,eaves,1,1763,5,1.89
92,ego,1,688,3,9.71
92,elm,1,822,3,2.51
92,enzyme,1,644,6,7.41
92,ethos,1,639,5,4.42
92,event,1,522,5,103.89
92,fa,0,540,2,15.66
92,facet,1,610,5,2.18
92,fame,1,680,4,12.1
92,fauna,1,693,5,3.58
92,feat,1,721,4,3.87
92,fen,1,729,3,5.56
92,fiat,1,1048,4,3.44
92,finn,1,954,4,5.92
92,flak,0,575,4,1.92
92,flea,1,818,4,1.83
92,flesh,1,480,5,25.43
92,flora,1,621,5,13.32
92,foe,1,838,3,3.81
92,font,1,1026,4,3.03
92,fort,1,1068,4,10.67
92,fountain,1,536,8,6.82
92,fraud,1,718,5,17.97
92,frieze,0,722,6,1.27
92,frog,1,769,4,5.1
92,fun,1,846,3,51.21
92,fungus,1,792,6,2.95
92,furnace,1,748,7,2.91
92,gable,1,563,5,2.21
92,gallon,1,584,6,3.6
92,gem,1,795,3,3.08
92,genius,1,520,6,11.15
92,germ,1,747,4,1.7
92,gibbon,1,652,6,1.64
92,gig,1,687,3,5.73
92,gilt,0,852,4,4.01
92,gland,1,813,5,2.61
92,glen,0,461,4,9.64
92,gluten,1,753,6,1.8
92,goal,1,647,4,59.38
92,goat,1,547,4,6.28
92,gold,1,553,4,77.92
92,gorse,0,529,5,1.51
92,grain,1,661,5,18.07
92,gram,1,632,4,2.23
92,grammar,0,455,7,24.23
92,grange,1,1122,6,4.58
92,grape,1,596,5,2.84
92,greed,1,676,5,4.93
92,grist,1,1411,5,1.28
92,guilt,1,620,5,17.7
92,guru,1,552,4,2.09
92,gust,1,896,4,1.45
92,hair,1,456,4,144.53
92,halo,1,1026,4,1.63
92,harem,1,1107,5,2.18
92,hart,1,676,4,6.2
92,haste,1,1076,5,4.41
92,hat,0,473,3,31.37
92,heart,1,753,5,137.32
92,hearth,0,599,6,4.01
92,heath,1,596,5,13.41
92,hectare,0,1253,7,1.96
92,helm,1,566,4,2.74
92,hen,0,519,3,4.46
92,hermit,1,500,6,1.24
92,hick,1,647,4,2.27
92,hilt,1,1699,4,1.52
92,honey,1,636,5,14.79
92,hoof,0,867,4,1.26
92,hormone,1,619,7,4.42
92,horse,1,583,5,77.61
92,hotel,1,700,5,114.47
92,hub,1,510,3,2.96
92,hue,1,572,3,2.18
92,hun,1,793,3,2.02
92,icon,1,460,4,5.01
92,idea,1,561,4,217.03
92,idiom,1,922,5,2.69
92,idiot,1,535,5,6.49
92,idol,1,708,4,2.6
92,impulse,1,623,7,7.41
92,inn,1,660,3,15.4
92,insect,1,595,6,7.56
92,ion,1,724,3,4.84
92,jean,1,823,4,30.63
92,jeep,1,524,4,4.44
92,johnny,1,709,6,15.48
92,judo,1,817,4,1.37
92,june,1,769,4,145.9
92,jungle,1,550,6,9.77
92,keel,0,650,4,1.75
92,kiln,0,795,4,1.82
92,king,1,460,4,163.88
92,kiosk,1,798,5,1.87
92,kitchen,0,1035,7,82.47
92,kitten,1,986,6,2.5
92,knack,1,651,5,2.21
92,knob,1,625,4,2.81
92,lad,1,560,3,19.69
92,lagoon,1,696,6,2.03
92,lama,0,730,4,1.32
92,lane,1,522,4,45.33
92,lantern,1,650,7,2.56
92,larva,1,694,5,1.25
92,lass,1,1453,4,4.39
92,law,1,523,3,270.33
92,lawn,1,562,4,10.82
92,leash,1,540,5,1.73
92,lee,1,749,3,37.06
92,lemon,1,556,5,12.19
92,lid,1,706,3,10.87
92,lilac,1,580,5,1.89
92,limbo,1,1385,5,1.82
92,lip,1,803,3,15.92
92,lipid,1,689,5,2.68
92,loo,0,604,3,4.35
92,lore,0,719,4,1.62
92,loss,1,591,4,116.02
92,lot,1,436,3,184.83
92,luck,1,632,4,32.13
92,lung,1,430,4,9.33
92,lymph,1,1209,5,1.85
92,mac,1,616,3,9.82
92,mace,1,1077,4,1.77
92,magnet,1,571,6,3.22
92,mall,1,601,4,2.93
92,mam,0,658,3,5.13
92,mammal,1,549,6,2.86
92,mango,1,553,5,1.14
92,marc,1,586,4,6.77
92,mare,1,926,4,6.36
92,margin,1,794,6,14.58
92,marrow,1,1103,6,3.15
92,marsh,1,649,5,10.3
92,mason,1,610,5,9.32
92,mast,1,1371,4,4.63
92,matrix,1,678,6,14.33
92,matron,1,800,6,3.98
92,mavis,0,491,5,2.46
92,mayhem,1,866,6,1.71
92,mayor,1,554,5,22.64
92,maze,1,602,4,4.71
92,meadow,1,463,6,6.7
92,meal,1,526,4,42.65
92,meat,1,734,4,36
92,mecca,1,730,5,1.95
